Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Ira Zlotowitz,Male,2023-06-27,"Why I ❤️ GPARENCY’s new Acquistions underwriting calculator….Now, Underwriting complex deals is as easy as using chatgpt!1. The only tool to get the deal level IRR, syndicator/GP IRR, and LP IRR and all in under 3 minutes!2. It is free!3. Starting next week you can share and print and have chatgpt do a summary. Click on the link in comments so that you can “LOSE THE NAPKIN - calculate like a pro!”",135,32,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-07-27,"Unlocking the Power of Collective WisdomIf you find yourself in a role that demands numerous assumptions and projections, it's high time to discover the transformative concept of Collective Wisdom.Recently, I delved into the fascinating realm of Collective Wisdom, and it has profoundly influenced my decision-making process. In my latest video, I delve into what this concept entails and how I effectively applied it during my time at GPARENCY leading to some remarkable results.I believe in the power of collaboration and leveraging the knowledge of diverse minds. Now, I'm eager to hear your thoughts and tap into the collective wisdom of my network. Let's engage in a stimulating discussion on how we can harness this wisdom to drive innovation and success.Watch my video to learn more about Collective Wisdom, and I'm looking forward to your invaluable insights!#CollectiveWisdom #DecisionMaking #Innovation #Collaboration #LinkedInVideo",123,45,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-09-27,"We're excited to announce that our top broker, Michael W., has been promoted to Head of Banking at GPARENCY!Michael has been with us since the very beginning, and he brings a wealth of experience and a proven track record of excellence to his new position. As Head of Banking, he'll be at the forefront of shaping our banking division, ensuring you get matched with the right lenders for your deals.Congratulations, Michael! We can't wait to see what our banking division accomplishes under your leadership.Read the full press release: Link in comments#GPARENCY #realestate #mortgage #mortgagetips #financingavailable #CREF #commercialrealestate",118,34,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2024-04-06,"The truth behind the numbers...Thank God the market's picking up and we've had an outstanding quarter with one billion dollars in new loan origination, and while the numbers never lie, I’ll be very honest... Behind the scenes the commercial real estate finance market is really tough right now. Securing the right financing in this market means sending more deals to more lenders and spending more time and energy per deal structuring and strategizing than ever in my life. Thank God, our proprietary banking and data technology empowers our relentless team to identify and ensure that we have the right lender and terms for each deal.Big shout out to Jack Charlap and Jeffrey Pollack who are doing an amazing job running our banking division!What are you noticing about the deals you're working on?",117,37,6,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-12-27,"My biggest career business mistake!My New Year’s resolution is to never repeat it. Would love to hear your thoughts. If you were one of those that worked with me or got trained by me, please write the year we crossed paths and please tag others that were part of your group. Have a Happy New Year!",115,47,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-09-27,Best sales advice!Agree? Thoughts? Your tweak?,114,24,6,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-12-27,"The Ticking Clock of Mortgage Rates: My Team's Insider Insights (Video)Here is copy of the internal zoom call where I break it down in under 3 minutes. If you found it valuable please like and if you have questions pls post. When you need a mortgage, I will personally oversee your deal for just $4,500 upfront or 1/2 a point at closing.",114,15,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-09-27,The Real Estate Market: Turning a Corner!Agree? Please share your comments.,112,25,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-12-27,"Shlomo Chopp owes $360!I had a chat with industry legend Shlomo Chopp, where we debated how tenants find space. We both agreed that while LoopNet and Crexi will always be major players, GPARENCY’s new leasing platform was game-changing, but on one point, Shlomo was skeptical: ""Retail tenants filling out a form?  Forget it!"" So, we made a friendly wager: $360 to a charity of my choice if even one tenant took the bait. Well, guess who's picking the cause now?Turns out, tenants love the one-and-done approach. No more endless searches, broker chases, or listing site battles. Our platform connects them with qualified landlords and their rep – boom! And the proof is in the (virtual) pudding:   • Launched beta 1 week ago, already...   • 3 NJ tenants on board!   • 4 ice cream parlors drowning in space offers (thanks for spreading the word!)So, LinkedIn fam, let's settle this wager! Tag a respected charity of your choice in the comments. The one with the most likes by Thursday midnight wins the $360! Only the first tag of each charity counts, duplicates don't win.Let's show the doubters the power of innovation, while giving back to a worthy cause. ❤️And to all the happy landlords and their leasing reps out there: GPARENCY is revolutionizing CRE leasing, and we're just getting started! Get ready for more efficient matching, happy tenants, and maybe even a sprinkle-covered shoutout to the charity Shlomo (hopefully) chooses. #GPARENCYWins #LandlordLife #TenantEmpowerment #CharityChallenge",111,57,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-04-27,"Thank You God for allowing GPARENCY to reach two milestones today:The first milestone is that our LP equity database just reached our 100th confirmed accredited investor since launching the LP division just a few weeks ago. One of the major membership perks at GPARENCY is that we offer one free equity raise a year. The second milestone is that we just originated our 26th new deal for this week - making it our best origination week ever and we still have a day left!Recent hires, Larry wharton, Ozzie Wimpfheimer, Mendy Gansberg, Tzvi Rappaport and Steve Coben brought in their first new deals during this week in helping the company reach this major milestone. We look forward to them continuing the trajectory from this great start!In this environment it is getting more and more clear that clients need a brokerage firm that doesn’t just send the deals out to their typical few lenders, but rather leverages their full banking team and technology to filter the perfect match from EVERY lender in America. As the only membership based full service mortgage brokerage, we custom tailor every option for our clients!What can I close for you?",110,39,9,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-08-27,"Why does the charity come out of the $100mm and not the $500m!?Great question, no? It isn’t a test when things are going great!After you watch this video you can appreciate this…My Dad used to tell me that the only time God allows one to test him is with charity. As such, when someone is starting out in business or going through a tough time he should still give the most he can and tell God, “I am giving now eventhough it is tough and need every dollar. I will be an amazing partner in giving when I am wealthy” and then in this merit he should see huge success.",105,13,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-09-27,"Thank you President for saying it the way it is. Yeshiva World News *WATCH:* Hamas' attack on Israel was ""a campaign of pure cruelty"" and ""hate against the Jewish people,"" President Biden says at a roundtable of Jewish community leaders.""I would argue it's the deadliest day for Jews since the Holocaust,"" Biden says. ""I refuse to be silent.""",103,21,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-09-27,Was waiting for the positive and inspirational videos to start coming out!What an inspiration - he says it all - I have never been more proud to be Jewish - we were all raised to have these types of reactions! He passed the test!We need Mashiach now!,102,10,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-05-27,"Does anyone in my audience know of a product that helps LP’s track their real estate investments?Agora RE AppFolio, Inc. and Juniper Square all do that but primarily from the GP/Syndicator side. I am talking about being LP centric. In the last GPARENCY we created a free and basic tool for LP’s to track their investments with notes. I am getting a ton of requests to really build it out. That isn’t our goal so want to refer clients. We will be building out a few more basic tools like the ability to track if you got the right amount of money and timing as well as a dash board. Please tag someone or comment below.",100,91,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-04-27,"Why would one bank buy another banks loans from the FDICThis video received 12,500 on Instagram so I figured my LinkedIn audience might like as well.Please share feedback. Federal Deposit Insurance Corporation (FDIC)",96,24,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-05-27,"A learning perspective regarding the trending  post about Syndicators and LP investing. I have read several posts and their back and forths comments. The most viral and vocal of them came from Judah Aderet Shimshi Kronglas Joseph Kahn and Eli Fried. LinkedIn has limits on characters in a post so I won’t be repeating it all here :)At the root they have amazing points and sentiments. The goal of this post is to share four concepts that we can all actually learn from and apply to future investments, and quite frankly, every business relationship we get involved with. 1. Investing with a trustworthy and quality syndicator is more important than a better deal. A bad deal with a good syndicator can potentially be saved. A good deal with a bad syndicator almost never works out. 2. My Dad always said that a person can deal with anyone if they know what they are advance. Spend a lot of time doing due diligence on the person and then make sure the agreement addresses any and all concerns that you heard. 3. Everybody has ulterior motives!! It is important that your motives align. A deal isn’t bad because a syndicator takes a huge upfront fee or a huge promote. Obviously, all else being even you want a syndicator that takes less all around. Sometimes a deal seems like a homerun and the syndicator wants, and IMHO is entitled to, more than the norm. However, if the LP is looking for a long term deal with upside then for that deal they should be investing with a syndicator that puts their fees towards the backend - even if the syndicator is taking a higher than normal split. 4. Our job is to do the hishtadlus (inputs) and God takes care of the success and outputs. Rabbi Berel Wein said (this quote is old as it uses the multiple of rent analogy instead of cap rate but still stands) a person that paid 12x rent and then the market crashed is just as smart as the person that paid 7x and sold for 9x. The difference is the Mazal of when God said the game is over. To trash a syndicator solely based on taking a floater is wrong. A value added deal that had major short term upside warranted a floating rate with a cap which most syndicators took. No one could’ve predicted when the music was going to stop. Stop the hating and share the love!Have an amazing weekend and for those that observe, a great Shabbat!",94,28,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-07-27,🛑 STOP TRASH TALKING THOSE SYNDICATORS THAT TOOK FLOATING RATES!! 🛑 Agree?,94,112,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-08-27,"The infinite game!This is from Simon Sinek best videos. Long but worth it!My dad raised all his kids to take this approach. The company he founded ArtScroll Mesorah Publications which revolutionized the Jewish publications with Gemara, Mishna, Torah, Siddur (prayers books) and more were made - not to be better than the best out there - but rather to be the best he knew and believed was possible!When I went into business he told me to build the best product you know how to build. When I opened GPARENCY that is exactly what we did. Our marketplace’s two main features - underwing calculator and find a lender - were built and continued to get enhanced not by the standards of the industry or how many more users would pay for it, but rather with the goal to make it the best tool out there and this is why we spent over $2mm just building the underwriting calculator and we keep adding features and giving it out for free!This goes along with the same point of the famous book “built to last.”What was your take away from the video?",92,13,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
Ira Zlotowitz,Male,2023-05-27,Golden advice!Agree?,88,22,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAACLh-UBAabHGjZ6tXgzeFeDFY3RKkQxljI&keywords=ira%20zlotowitz&origin=CLUSTER_EXPANSION&position=0&searchId=5b92b410-b505-477f-a2c0-4c74dbd5b9b1&sid=BOL&sortBy=%22date_posted%22
