Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Melissa Snover,Female,2023-06-27,"I am delighted to announce the launch of our new Get Nourish3d Collagen+ range! Nourished Collagen is a tasty vegetarian collagen complex, containing ingredients that are clinically backed to help improve joint health and enhance hair, skin & nails within 50 days. During our customer trials, 84% of participants also noticed improvements in wrinkle reduction and overall skin condition within just 28 days.Be one of the first to try our exclusive Nourished Collagen+ range by visiting our website: https://lnkd.in/eXD5P37M",122,4,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-08-27,"Get Nourish3d is officially available in Japan today! As we continue our mission to deliver personalised nutrition worldwide, this momentous launch marks a significant step forward with the expansion into our third continent. Japan’s passion for health aligns perfectly with ours, and we are excited to introduce Nourished to the vibrant Japanese market.",119,7,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-01-27,"I was delighted to be in Japan last week with the Get Nourish3d team to launch our first-ever pop-up store in one of the world's busiest districts, Shibuya Scramble Square (2nd floor), Tokyo.Shibuya district has 2.1m people pass through its stations each day and is a hub for youth, diversity, technology, and culture. This makes it an ideal backdrop for showcasing our innovative 3D printing technology. Visitors to our store will be able to witness firsthand how our stacks are 3D printed and get a glimpse into the future of personalised nutrition.This popup store builds upon our recent Japanese launch, and to celebrate the opening, we are debuting some exclusive lines for our Japanese customers, including the ‘Tokyo Essentials’ stack.Our pop-up store will be running for a limited time only from January 18th - February 5th.",115,10,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-05-27,"It’s great to see that Get Nourish3d was recently featured in GQ Magazine and Vogue, who highlighted the benefits of our innovative nutrient stacks. You can create your own stack from our Nourished website by taking our short consultation: https://lnkd.in/dkH5pxk",114,10,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-08-27,"I am honoured to announce that Get Nourish3d has received a prestigious nomination in the ‘F&B Manufacturer of the Year’ category at 'The Apples Awards' by New Food Magazine. I am extremely humbled for this recognition alongside such esteemed peers, Carlsberg Group and Kerry, and grateful to the organisers for acknowledging our dedication to innovation and quality at Nourished. Best of luck to all of the other finalists!",111,11,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-01-27,"Thank you to Yasmeen Louis for featuring Get Nourish3d in Grocery Gazette this week, highlighting our recent expansion into the Co-op.Our Nourished singles, now available in 92 Co-op stores nationwide, represent our commitment to making wellness options more accessible on the go.You can read more about this expansion in the below article: https://lnkd.in/eR3X2XZt",110,2,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-04-27,"It's such a privilege to share that Nourished has placed in the top 13 companies in this year's Growth Index 2023. Thank you so much to Oresa for recognising us, and congratulations to all the other companies on the list who continue to push the boundaries of innovation in the UK. #GrowthIndex #GrowthIndexTop100",101,8,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-06-27,"I am delighted to announce that Nourished has been awarded as one of the ‘2023 Best Workplaces for Women’.  As a female CEO of a tech startup, diversity and representation is extremely important to me, and so it is incredibly rewarding to receive this recognition. At Get Nourish3d we are passionate about empowering our people and have worked hard to ensure we have an inclusive culture where everyone can see their contribution to the business. I wanted to thank Great Place To Work UK for this award and the Nourished team for helping us to continue our commitment to building an inclusive environment.",98,6,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-01-27,"We recently announced Get Nourish3d's exciting new partnership with Elo Health, to add a new dimension to what's possible in personalised nutrition. Today we are proud to share the results from a brand-new pilot study which looked at how our stacks successfully raised Vitamin D levels in participants in only 12 weeks. If you would like to know more about the study, then you can visit the Nourished and Elo Health websites here:https://lnkd.in/eT_cecr3",97,5,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-11-27,One piece of advice I often share with aspiring entrepreneurs and business owners is how important it is to surround yourself with a talented team who are passionate about your company's mission and goals. These qualities are extremely important in scaling your startup and will encourage a culture of comradery and determination throughout your business. https://get-nourished.com/,95,3,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-07-27,"I've been an avid reader of Vogue Magazine for a long time, so it was an honour for our brand new Get Nourish3d Collagen+ range to recently be recommended in their round-up of 'Amazing Skin Supplements To Get You That Year-Round Glow'. You can find out more about our Collagen+ range on the link here: https://lnkd.in/eXD5P37M",94,4,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-07-27,"I was delighted to travel to Japan recently as a speaker at #SKSJAPAN2023, the Global Food Tech Summit, where we also showcased our 3D printing technology in preparation for our highly anticipated launch of Get Nourish3d into the Japanese market. Japan has always been close to my heart as my grandfather lived there for several years, and so my childhood was influenced by some of their wonderful traditions. It was fantastic being back in a country that meant so much to me growing up, and a privilege that I am now fortunate to do business there as well.",94,5,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-01-27,"This month we launched our brand-new packaging at Get Nourish3d. Shaped by valuable customer input and in-house development, our optimised boxes bring a premium look to our packaging while staying eco-friendly. For added convenience for our customers, they are now letterbox-friendly too.",94,10,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-03-27,"I am a proud member and passionate supporter of the BUY WOMEN BUILT Community, a network of female founders who are doing amazing work in promoting mentoring and enhancing female-led businesses. In celebration of International Women's Day, Female-founded businesses are working together with Buy Women Built to collectively share their top tip for women in business. Something I wanted to highlight is the importance of surrounding yourself with people who are better than you, people who will push the brand to become the best it can be. No matter how good you are, you can't do it alone. From everyone at Get Nourish3d, happy International Women’s Day! #BWBTopTips #IWD2024",93,4,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-10-27,"Today, we are excited to announce Get Nourish3d's partnership with Elo Health the Smart Nutrition company. Together, we’re harnessing AI and cutting-edge nutritional research to provide customers in the US with a 3D-printed nutritional stack which is personalised to their dietary history and goals.With over 389 million possible combinations and 8 different flavours, Smart Gummies takes personalised health and wellness to new heights, delivering both nutrition and flavour.Learn more about our partnership here:https://www.elo.health/",85,7,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-10-27,"To mark the start of Birmingham Tech week, I was honoured to attend an exclusive breakfast event this morning with Ian Stuart (CEO of HSBC UK), Andy Street (The Mayor of the West Midlands), and Martin Ward (The West Midlands Tech Commissioner). This event was a fantastic opportunity to discuss what’s needed for the West Midlands to become a globally recognised tech hub. Also, a big thank you to everyone who attended my panel talk this afternoon alongside Erin Platts (CEO & Head of EMEA, HSBC Innovation Banking), Nick Holzherr (Co-Founder of Samsung Food) and Carolyn Dawson (CEO, Founders Forum Group and Tech Nation), to discuss what’s needed to enable our local tech and digital companies to succeed and how technology can help us recover in a more sustainable way.",85,4,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-02-27,"We are excited to announce that Get Nourish3d is now available on the Soho House & Co app, allowing their private members to enjoy an exclusive discount on our tailor-made Nourished stacks.  If you’re a member, find us on the Soho House app for more information.",82,1,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-03-27,"Our Get Nourish3d Kids Stacks have snagged the top spot in The Evening Standard’s latest review of the best nutritional products to support teenagers’ health! With 3 teenagers at home with their own unique diets and hobbies, Nourished is very popular in our household for catering perfectly to their varying nutritional requirements. And it certainly helps that they absolutely love the taste of each Nourished stack as well! To find out more about our kid’s range, check out our website here - https://lnkd.in/ddBAyWAD",81,6,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-11-27,"We were very excited to recently release some exclusive festive flavours in Selfridges on Oxford Street. Our Mimosa, Cranberry and Toffee Apple flavours make for the perfect stocking filler or wellness option on the go, but these are only around for a limited time only. You can check out our other Get Nourish3d Life Stacks on our website here: https://lnkd.in/dDUC7Cp3",80,6,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-09-27,"It was recently reported that Apple has been 3D printing parts for its new Apple Watch as the process can save a significant amount of time and reduce costs.The impact of 3D printing is being felt across a variety of industries, including healthcare and nutrition, as this technology enables a faster, more sustainable and higher-quality manufacturing process. At Get Nourish3d, 3D printing also enables us to personalise each customer's bespoke stacks to order out of millions of potential combinations. You can learn more about the process here: https://lnkd.in/eKmTbw6Z",80,3,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-01-27,"Today we are launching a new and exclusive stack flavour at Get Nourish3d; Citrus. We have worked hard to develop this tangy flavour which is already proving a hit when we soft launched it in Japan last year. Our Citrus flavour is made from the East Asian Yuzu fruit, giving it a delicious tart and fragrant kick. This can be added to all Personalised Nourished Stacks today. https://get-nourished.com/",77,6,1,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-09-27,"We recently launched our brand-new Get Nourish3d Stack Builder, which gives our customers the opportunity to make a personalised nutrient gummy specifically tailored to their lifestyle and goals. This enables our customers to choose a unique combination of ingredients out of millions of potential combinations. You can learn more here: https://lnkd.in/es-k5yUH",77,5,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2024-03-27,"It was an honour to be a keynote speaker last night at TheBusinessDesk.com Leadership Awards, having won Leader of the Year in 2023. It was truly inspiring to witness some of the extraordinary leadership and business achievements of the nominees. Congratulations to everyone who participated and thank you to The Business Desk for organising such a fantastic celebration of the business community in the West Midlands.",77,8,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-08-27,"I’m delighted that Get Nourish3d has been reviewed again in Vogue, for the second time this month, this time talking about how much they loved our brand-new Collagen+ range. Thank you to Vogue for this glowing feature, and you can learn more about our brand-new product on the following link: https://lnkd.in/eXD5P37M",77,4,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
Melissa Snover,Female,2023-12-27,"I wanted to extend my gratitude to all of the Get Nourish3d team for their collective effort in generously donating a range of gifts to children in need this Christmas through our partners, Birmingham City Mission. Charitable causes like Birmingham City Mission, have a substantial impact on communities throughout the UK, and we are proud to support them.",76,5,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAARiO3IBHx5SsO9k14J8Nxd_SccMFE0LAFw&keywords=melissa%20snover&origin=CLUSTER_EXPANSION&position=0&searchId=c50fe653-070e-497e-92f1-0d111f07a987&sid=o%3AE&sortBy=%22date_posted%22
